exporter_code,year,exporter_name,exporter_iso3,import_value_kusd,quantity_tons,importer_code,importer_name,importer_iso3,product_code,product_description,US,Post2018,US_Post2018,ln_import_value,asinh_import_value
440,2020,Lithuania,LTU,640.177,1.2,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.4633055498487515,7.154892491190848
440,2021,Lithuania,LTU,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
440,2022,Lithuania,LTU,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
440,2023,Lithuania,LTU,340.768,0.8,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.834132144297507,6.524351227278729
440,2024,Lithuania,LTU,357.474,1.1,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.8818561330024,6.572211769141208
442,2008,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2009,Luxembourg,LUX,3.349,0.001,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,1.4699459336155014,1.9233885765257557
442,2010,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2011,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2012,Luxembourg,LUX,1.656,0.008,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.9768212316141873,1.2782947618993337
442,2013,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2014,Luxembourg,LUX,951.855,4.285,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.859462740976265,7.55156016875602
442,2015,Luxembourg,LUX,0.105,0.001,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.09984533496971612,0.10480801347622654
442,2016,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2017,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
442,2018,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
442,2019,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
442,2020,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
442,2021,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
442,2022,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
442,2023,Luxembourg,LUX,0.216,0.05,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.19556678354397525,0.21435469861026535
442,2024,Luxembourg,LUX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2008,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2009,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2010,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2011,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2012,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2013,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2014,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2015,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2016,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2017,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
446,2018,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2019,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2020,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2021,"China, Macao SAR",MAC,1.287,0.17,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.827240915040644,1.0704998471684017
446,2022,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2023,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
446,2024,"China, Macao SAR",MAC,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
458,2008,Malaysia,MYS,4375.296,13.852,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,8.383957983496122,9.076876647265333
458,2009,Malaysia,MYS,1556.146,11.745,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.3506099375085086,8.043114814468606
458,2010,Malaysia,MYS,2593.564,27.813,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.86117376606956,8.553935488290254
458,2011,Malaysia,MYS,3054.269,9.3,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,8.024622920102471,8.717442770464
458,2012,Malaysia,MYS,1651.362,4.555,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,7.409961058405115,8.10250295317573
458,2013,Malaysia,MYS,9832.136,35.353,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,9.19351318566183,9.886558666680296
458,2014,Malaysia,MYS,3574.547,23.209,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,8.181873450416738,8.87474093393835
458,2015,Malaysia,MYS,7849.899,34.198,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,8.96838332651227,9.661403129068654
458,2016,Malaysia,MYS,15209.028,54.885,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,9.629710226145793,10.322791659526587
458,2017,Malaysia,MYS,14892.421,67.997,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,9.6086748508003,10.301754886492374
458,2018,Malaysia,MYS,14368.105,72.32,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,9.572835694600379,10.265913280192674
458,2019,Malaysia,MYS,75777.293,134.309,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,11.2355671585865,11.928701142711695
458,2020,Malaysia,MYS,140131.027,340.62,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,11.850340307199158,12.543480351618953
458,2021,Malaysia,MYS,402279.202,1471.586,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,12.904904144696106,13.598048839424989
458,2022,Malaysia,MYS,779262.4,1005.286,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.566104393503549,14.25925029079994
458,2023,Malaysia,MYS,1177230.44,1819.386,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.978676002426203,14.671822333535328
458,2024,Malaysia,MYS,1181922.225,1490.179,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.982653521369915,14.675799855851038
470,2008,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2009,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2010,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2011,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2012,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2013,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2014,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2015,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2016,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2017,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
470,2018,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
470,2019,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
470,2020,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
470,2021,Malta,MLT,20.178,1.15,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,3.0529629070082627,3.698353539558174
470,2022,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
470,2023,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
470,2024,Malta,MLT,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
484,2008,Mexico,MEX,1.246,0.004,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.8091508563162514,1.0450917924681358
484,2009,Mexico,MEX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
484,2010,Mexico,MEX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
484,2011,Mexico,MEX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
484,2012,Mexico,MEX,0.753,0.123,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.5613286059390975,0.6955454527472448
484,2013,Mexico,MEX,925.789,0.74,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.83172592369193,7.523793819156764
484,2014,Mexico,MEX,4.4,0.025,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,1.6863989535702288,2.1874217606869744
484,2015,Mexico,MEX,321.6,1.727,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,5.776413165691109,6.466458135030073
484,2016,Mexico,MEX,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
484,2017,Mexico,MEX,716.669,3.308,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,6.576008459968255,7.267761755568267
484,2018,Mexico,MEX,338.594,1.372,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,5.827750786436591,6.5179511106987595
484,2019,Mexico,MEX,57.367,0.089,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,4.066750661629662,4.7426923623958155
484,2020,Mexico,MEX,38.926,0.08,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,3.687027740750462,4.354974538637157
484,2021,Mexico,MEX,0.52,0.002,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.41871033485818504,0.49902844445640293
484,2022,Mexico,MEX,57.947,5.016,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,4.0766387351031685,4.752750424222089
484,2023,Mexico,MEX,675.779,0.413,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.51734477944183,7.209013827507098
484,2024,Mexico,MEX,451.174,0.322,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,6.114067061507988,6.805001483119045
490,2008,"Other Asia, nes",S19,87211.434,276.099,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.376102191474954,12.069237905747116
490,2009,"Other Asia, nes",S19,50929.338,245.77,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,10.838214056416613,11.531341602217633
490,2010,"Other Asia, nes",S19,102197.697,457.4,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.534674207159702,12.227811602835148
490,2011,"Other Asia, nes",S19,185945.201,1026.002,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.133212668921338,12.826354471574453
490,2012,"Other Asia, nes",S19,126014.046,509.963,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.744156591502898,12.437295836486772
490,2013,"Other Asia, nes",S19,117116.168,1189.74,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.670930148574922,12.364068790658811
490,2014,"Other Asia, nes",S19,109602.866,1078.297,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.604627926596576,12.297765983369949
490,2015,"Other Asia, nes",S19,98277.842,899.335,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.495564043903917,12.188701049307914
490,2016,"Other Asia, nes",S19,108830.945,1219.804,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,11.597560182440725,12.290698174500942
490,2017,"Other Asia, nes",S19,597998.715,2723.27,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.301345556344026,13.994491064661673
490,2018,"Other Asia, nes",S19,305272.083,1096.133,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,12.628962009097524,13.322105913899223
490,2019,"Other Asia, nes",S19,288447.047,2886.578,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,12.572270268991288,13.265413982719416
490,2020,"Other Asia, nes",S19,452779.262,1751.865,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.023162213931597,13.716307185913482
490,2021,"Other Asia, nes",S19,826929.185,3331.345,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.62547555085342,14.318621522121068
490,2022,"Other Asia, nes",S19,857913.776,2898.128,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.662260044865352,14.355406059808013
490,2023,"Other Asia, nes",S19,906995.058,2808.313,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.717893382891578,14.411039460910594
490,2024,"Other Asia, nes",S19,1134781.523,3181.542,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,13.941951580846528,14.635097880180158
528,2008,Netherlands,NLD,428404.271,1426.346,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.967824921401606,13.66096976772187
528,2009,Netherlands,NLD,303538.577,1330.896,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.623267282957027,13.316411169050948
528,2010,Netherlands,NLD,391015.982,144.923,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.876506270249415,13.569650893374043
528,2011,Netherlands,NLD,903508.621,273.466,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.714042037546546,14.407188111311108
528,2012,Netherlands,NLD,278245.081,47.712,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.53626118458218,13.229404771197892
528,2013,Netherlands,NLD,412186.126,2009.214,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,12.929232714539303,13.62237746901521
528,2014,Netherlands,NLD,630685.362,3172.438,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.354563968825117,14.04770956381027
528,2015,Netherlands,NLD,638458.09,3059.881,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.366812880358177,14.059958494646443
528,2016,Netherlands,NLD,792333.615,4076.322,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.582739075258104,14.275884993724615
528,2017,Netherlands,NLD,961240.992,4584.645,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,13.775981468948043,14.469127609186957
528,2018,Netherlands,NLD,2408845.691,9789.08,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,14.694658639472266,15.387805404895744
528,2019,Netherlands,NLD,1517715.652,1508.306,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,14.232717560753269,14.92586408242859
528,2020,Netherlands,NLD,2571856.146,2137.23,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,14.760138820806464,15.453285612542288
528,2021,Netherlands,NLD,3050315.214,2870.136,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,14.930755819930846,15.6239026726559
528,2022,Netherlands,NLD,2493311.466,2355.337,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,14.72912269199619,15.42226947148322
528,2023,Netherlands,NLD,7091229.767,3769.942,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,15.774369475403477,16.467516514944172
528,2024,Netherlands,NLD,9565396.506,4804.394,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,16.073662718382927,16.766809794399386
554,2008,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2009,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2010,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2011,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2012,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2013,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2014,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2015,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2016,New Zealand,NZL,18.379,0.01,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,2.9641900055441126,3.6050951787153585
554,2017,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,0.0,0.0
554,2018,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2019,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2020,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2021,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2022,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2023,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
554,2024,New Zealand,NZL,0.0,0.0,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,1,0,0.0,0.0
579,2008,Norway,NOR,1.855,0.006,156,China,CHN,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,0,0,0,1.0490718431079735,1.376843330059333
