year,exporter_code,importer_code,product_code,import_value_kusd,quantity_tons,product_description,product_group,exporter_name,exporter_iso3,importer_name,importer_iso3
2013,699,156,848620,396.655,1.731,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,India,IND,China,CHN
2013,702,156,848620,225968.509,1322.378,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Singapore,SGP,China,CHN
2013,704,156,848620,385.0,2.258,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Viet Nam,VNM,China,CHN
2013,724,156,848620,146.797,1.601,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Spain,ESP,China,CHN
2013,752,156,848620,395.135,2.35,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Sweden,SWE,China,CHN
2013,757,156,848620,37268.558,120.283,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Switzerland,CHE,China,CHN
2013,764,156,848620,21.508,4.439,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Thailand,THA,China,CHN
2013,826,156,848620,35644.269,174.785,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Kingdom,GBR,China,CHN
2013,842,156,848620,682998.14,2872.235,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,USA,USA,China,CHN
2014,40,156,848620,34367.515,135.477,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Austria,AUT,China,CHN
2014,112,156,848620,272.0,1.538,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Belarus,BLR,China,CHN
2014,124,156,848620,466.38,3.963,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Canada,CAN,China,CHN
2014,188,156,848620,3.215,0.02,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Costa Rica,CRI,China,CHN
2014,203,156,848620,1620.261,5.873,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Czechia,CZE,China,CHN
2014,208,156,848620,3.077,0.017,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Denmark,DNK,China,CHN
2014,246,156,848620,3445.784,14.555,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Finland,FIN,China,CHN
2014,251,156,848620,16481.515,76.073,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,France,FRA,China,CHN
2014,276,156,848620,148247.422,1186.786,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Germany,DEU,China,CHN
2014,344,156,848620,10699.78,60.494,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"China, Hong Kong SAR",HKG,China,CHN
2014,348,156,848620,659.04,3.725,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Hungary,HUN,China,CHN
2014,372,156,848620,305.262,2.263,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Ireland,IRL,China,CHN
2014,376,156,848620,2013.644,13.295,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Israel,ISR,China,CHN
2014,380,156,848620,50420.37,334.44,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Italy,ITA,China,CHN
2014,392,156,848620,895315.071,6387.531,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Japan,JPN,China,CHN
2014,410,156,848620,573851.223,2148.372,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Rep. of Korea,KOR,China,CHN
2014,442,156,848620,951.855,4.285,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Luxembourg,LUX,China,CHN
2014,458,156,848620,3574.547,23.209,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Malaysia,MYS,China,CHN
2014,484,156,848620,4.4,0.025,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Mexico,MEX,China,CHN
2014,490,156,848620,109602.866,1078.297,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"Other Asia, nes",S19,China,CHN
2014,528,156,848620,630685.362,3172.438,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Netherlands,NLD,China,CHN
2014,616,156,848620,25.594,1.713,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Poland,POL,China,CHN
2014,620,156,848620,214.142,12.046,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Portugal,PRT,China,CHN
2014,643,156,848620,346.683,1.96,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Russian Federation,RUS,China,CHN
2014,699,156,848620,2.987,0.052,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,India,IND,China,CHN
2014,702,156,848620,270730.094,1541.768,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Singapore,SGP,China,CHN
2014,703,156,848620,105.156,12.0,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Slovakia,SVK,China,CHN
2014,704,156,848620,1665.744,9.416,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Viet Nam,VNM,China,CHN
2014,710,156,848620,28.601,9.247,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,South Africa,ZAF,China,CHN
2014,724,156,848620,903.556,9.076,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Spain,ESP,China,CHN
2014,752,156,848620,331.482,1.505,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Sweden,SWE,China,CHN
2014,757,156,848620,6657.899,27.896,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Switzerland,CHE,China,CHN
2014,764,156,848620,11.183,0.37,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Thailand,THA,China,CHN
2014,826,156,848620,43544.004,215.454,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Kingdom,GBR,China,CHN
2014,842,156,848620,1333918.352,8063.898,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,USA,USA,China,CHN
